School Code,School Name,Level of Schooling,Calendar Year,Kindergarten,Year 1,Year 2,Year 3,Year 4,Year 5,Year 6,Primary Ungraded,Year 7,Year 8,Year 9,Year 10,Year 11,Year 12,Secondary Ungraded,School Total
1112,Ballina Public School,Primary School,2015,35,41,31,28,30,41,36,,,,,,,,,242
1112,Ballina Public School,Primary School,2016,37,39,37,29,27,31,46,,,,,,,,,246
1112,Ballina Public School,Primary School,2017,28,34,31,40,33,31,39,6,,,,,,,,242
1115,Balranald Central School,Central/Community School,2010,,,,,,,,,,,,,,,,148
1115,Balranald Central School,Central/Community School,2011,9,6,11,14,10,11,11,,12,19,6,13,12,15.8,,149.8
1115,Balranald Central School,Central/Community School,2012,,,,,,,,,,,,,,,,138
1115,Balranald Central School,Central/Community School,2013,,,,,,,,,,,,,,,,146.8
1115,Balranald Central School,Central/Community School,2014,,,,,,,,,,,,,,,,140
1115,Balranald Central School,Central/Community School,2015,9,10,10,7,12,10,8,,20,17,18,10,10,13,,154
1115,Balranald Central School,Central/Community School,2016,9,13,10,12,8,12,12,,12,18,13,16,10,6.6,,151.6
1115,Balranald Central School,Central/Community School,2017,13,11,13,10,14,9,11,,20,11,14,11,13,7,,157
1118,Bangalow Public School,Primary School,2010,29,17,34,22,21,29,35,,,,,,,,,187
1118,Bangalow Public School,Primary School,2011,39,31,11,38,23,20,35,,,,,,,,,197
1118,Bangalow Public School,Primary School,2012,39,42,35,13,41,24,19,,,,,,,,,213
1118,Bangalow Public School,Primary School,2013,51,36,41,37,17,42,25,,,,,,,,,249
1118,Bangalow Public School,Primary School,2014,45,50,38,41,38,20,42,,,,,,,,,274
1118,Bangalow Public School,Primary School,2015,41,46,55,40,39,37,23,,,,,,,,,281
1118,Bangalow Public School,Primary School,2016,36,42,41,58,40,36,38,,,,,,,,,291
1118,Bangalow Public School,Primary School,2017,32,37,44,39,60,38,38,,,,,,,,,288
1121,Banksmeadow Public School,Primary School,2010,33,39,31,29,31,29,20,9,,,,,,,,221
1121,Banksmeadow Public School,Primary School,2011,40,32,38,28,29,24,30,9,,,,,,,,230
1121,Banksmeadow Public School,Primary School,2012,31,41,32,35,28,27,23,8,,,,,,,,225
1121,Banksmeadow Public School,Primary School,2013,42,32,44,31,32,26,28,9,,,,,,,,244
1121,Banksmeadow Public School,Primary School,2014,37,38,33,42,33,34,25,8,,,,,,,,250
1121,Banksmeadow Public School,Primary School,2015,39,35,37,31,41,25,32,6,,,,,,,,246
1121,Banksmeadow Public School,Primary School,2016,34,37,38,37,33,36,26,13,,,,,,,,254
1121,Banksmeadow Public School,Primary School,2017,39,34,38,38,38,31,35,20,,,,,,,,273
1123,Greenacre Public School,Primary School,2010,90,93,84,112,106,101,95,35,,,,,,,,716
1123,Greenacre Public School,Primary School,2011,109,93,98,86,91,123,100,38,,,,,,,,738
1123,Greenacre Public School,Primary School,2012,108,106,102,108,78,104,124,37,,,,,,,,767
1123,Greenacre Public School,Primary School,2013,93,106,106,108,108,90,110,37,,,,,,,,758
1123,Greenacre Public School,Primary School,2014,87,87,107,110,112,122,86,34,,,,,,,,745
1123,Greenacre Public School,Primary School,2015,99,80,96,115,118,122,128,34,,,,,,,,792
1123,Greenacre Public School,Primary School,2016,110,99,90,100,116,129,116,37,,,,,,,,797
1123,Greenacre Public School,Primary School,2017,114,108,109,96,108,140,134,36,,,,,,,,845
1124,Bankstown North Public School,Primary School,2010,51,46,57,41,46,53,41,,,,,,,,,335
1124,Bankstown North Public School,Primary School,2011,50,58,49,61,46,46,48,,,,,,,,,358
1124,Bankstown North Public School,Primary School,2012,64,46,52,53,57,48,44,,,,,,,,,364
1124,Bankstown North Public School,Primary School,2013,51,60,48,53,53,58,48,,,,,,,,,371
1124,Bankstown North Public School,Primary School,2014,50,50,60,45,55,47,54,,,,,,,,,361
1124,Bankstown North Public School,Primary School,2015,52,51,50,67,48,59,42,,,,,,,,,369
1124,Bankstown North Public School,Primary School,2016,61,50,48,52,64,46,56,,,,,,,,,377
1124,Bankstown North Public School,Primary School,2017,67,52,48,54,49,58,45,,,,,,,,,373
1129,Banora Point Public School,Primary School,2010,87,80,73,66,75,76,82,,,,,,,,,539
1129,Banora Point Public School,Primary School,2011,89,85,80,69,69,73,73,,,,,,,,,538
1129,Banora Point Public School,Primary School,2012,122,88,65,85,75,68,71,,,,,,,,,574
1129,Banora Point Public School,Primary School,2013,119,93,94,65,82,81,67,,,,,,,,,601
1129,Banora Point Public School,Primary School,2014,106,104,87,92,67,83,78,,,,,,,,,617
1129,Banora Point Public School,Primary School,2015,83,119,100,89,92,64,83,,,,,,,,,630
1129,Banora Point Public School,Primary School,2016,79,100,94,101,89,93,65,,,,,,,,,621
1129,Banora Point Public School,Primary School,2017,81,79,93,100,97,89,96,,,,,,,,,635
1130,Baradine Central School,Central/Community School,2010,,,,,,,,,,,,,,,,100
1130,Baradine Central School,Central/Community School,2011,,,,,,,,,,,,,,,,105
1130,Baradine Central School,Central/Community School,2012,,,,,,,,,,,,,,,,119.6
1130,Baradine Central School,Central/Community School,2013,,,,,,,,,,,,,,,,115.6
1130,Baradine Central School,Central/Community School,2014,,,,,,,,,,,,,,,,113.2
1130,Baradine Central School,Central/Community School,2015,,,,,,,,,,,,,,,,88.6
1130,Baradine Central School,Central/Community School,2016,,,,,,,,,,,,,,,,109
1130,Baradine Central School,Central/Community School,2017,,,,,,,,,,,,,,,,108.7
1131,Barellan Central School,Central/Community School,2010,,,,,,,,,,,,,,,,127.8
1131,Barellan Central School,Central/Community School,2011,,,,,,,,,,,,,,,,124
1131,Barellan Central School,Central/Community School,2012,,,,,,,,,,,,,,,,124
1131,Barellan Central School,Central/Community School,2013,11,13,15,13,8,8,6,,8,6,8,12,8,7.2,,123.2
1131,Barellan Central School,Central/Community School,2014,,,,,,,,,,,,,,,,103.4
1131,Barellan Central School,Central/Community School,2015,,,,,,,,,,,,,,,,113.2
1131,Barellan Central School,Central/Community School,2016,,,,,,,,,,,,,,,,119
1131,Barellan Central School,Central/Community School,2017,,,,,,,,,,,,,,,,125
1134,Bargo Public School,Primary School,2010,48,57,46,42,54,47,42,,,,,,,,,336
1134,Bargo Public School,Primary School,2011,61,54,56,47,44,53,51,,,,,,,,,366
1134,Bargo Public School,Primary School,2012,56,63,53,54,45,40,55,,,,,,,,,366
1134,Bargo Public School,Primary School,2013,45,58,55,45,52,47,36,7,,,,,,,,345
1134,Bargo Public School,Primary School,2014,49,47,57,57,41,53,48,6,,,,,,,,358
1134,Bargo Public School,Primary School,2015,48,56,45,56,57,43,50,7,,,,,,,,362
1134,Bargo Public School,Primary School,2016,55,49,54,45,55,51,43,7,,,,,,,,359
1134,Bargo Public School,Primary School,2017,41,58,47,52,43,53,48,7,,,,,,,,349
1135,Barham Public School,Primary School,2010,21,26,20,30,30,28,23,,,,,,,,,178
1135,Barham Public School,Primary School,2011,22,21,23,19,32,27,32,,,,,,,,,176
1135,Barham Public School,Primary School,2012,31,25,15,24,18,26,26,,,,,,,,,165
1135,Barham Public School,Primary School,2013,17,29,25,15,20,14,25,,,,,,,,,145
1135,Barham Public School,Primary School,2014,22,19,28,26,14,19,19,,,,,,,,,147
1135,Barham Public School,Primary School,2015,15,18,16,26,24,14,22,,,,,,,,,135
1135,Barham Public School,Primary School,2016,13,18,26,20,30,24,16,,,,,,,,,147
1135,Barham Public School,Primary School,2017,18,11,15,27,17,33,26,,,,,,,,,147
1136,Barkers Vale Public School,Primary School,2010,,,,,,,,,,,,,,,,57
1136,Barkers Vale Public School,Primary School,2011,,,,,,,,,,,,,,,,61
1136,Barkers Vale Public School,Primary School,2012,,,,,,,,,,,,,,,,72
1136,Barkers Vale Public School,Primary School,2013,,,,,,,,,,,,,,,,73
1136,Barkers Vale Public School,Primary School,2014,7,6,12,8,7,15,15,,,,,,,,,70
1136,Barkers Vale Public School,Primary School,2015,,,,,,,,,,,,,,,,59
1136,Barkers Vale Public School,Primary School,2016,,,,,,,,,,,,,,,,51
1136,Barkers Vale Public School,Primary School,2017,7,7,9,10,6,11,6,,,,,,,,,56
1137,Barmedman Public School,Primary School,2010,,,,,,,,,,,,,,,,16
1137,Barmedman Public School,Primary School,2011,,,,,,,,,,,,,,,,15
1137,Barmedman Public School,Primary School,2012,,,,,,,,,,,,,,,,20
1137,Barmedman Public School,Primary School,2013,,,,,,,,,,,,,,,,24
1137,Barmedman Public School,Primary School,2014,,,,,,,,,,,,,,,,21
1137,Barmedman Public School,Primary School,2015,,,,,,,,,,,,,,,,21
1137,Barmedman Public School,Primary School,2016,,,,,,,,,,,,,,,,15
1137,Barmedman Public School,Primary School,2017,,,,,,,,,,,,,,,,5
1138,Barnsley Public School,Primary School,2010,37,50,40,37,32,47,51,,,,,,,,,294
1138,Barnsley Public School,Primary School,2011,35,39,49,42,35,29,46,,,,,,,,,275
1138,Barnsley Public School,Primary School,2012,38,35,41,45,42,33,27,,,,,,,,,261
1138,Barnsley Public School,Primary School,2013,36,36,34,39,43,48,33,,,,,,,,,269
1138,Barnsley Public School,Primary School,2014,34,36,38,32,41,41,47,,,,,,,,,269
1138,Barnsley Public School,Primary School,2015,31,32,40,45,30,44,42,,,,,,,,,264
1138,Barnsley Public School,Primary School,2016,,,,,,,,,,,,,,,,283
1138,Barnsley Public School,Primary School,2017,45,50,39,40,47,46,35,7,,,,,,,,309
1139,Barooga Public School,Primary School,2010,20,17,19,25,17,20,24,,,,,,,,,142
1139,Barooga Public School,Primary School,2011,14,23,17,23,24,19,26,,,,,,,,,146
1139,Barooga Public School,Primary School,2012,26,18,19,19,23,22,21,,,,,,,,,148
1139,Barooga Public School,Primary School,2013,24,23,19,19,14,19,19,,,,,,,,,137
1139,Barooga Public School,Primary School,2014,25,25,24,23,23,16,18,,,,,,,,,154
1139,Barooga Public School,Primary School,2015,28,22,27,22,21,22,18,,,,,,,,,160
1139,Barooga Public School,Primary School,2016,10,28,26,26,19,21,21,,,,,,,,,151
1139,Barooga Public School,Primary School,2017,18,11,24,23,26,19,21,,,,,,,,,142
1140,Barraba Central School,Central/Community School,2010,9,16,14,18,10,17,10,,21,15,17,27,19,9,,202
1140,Barraba Central School,Central/Community School,2011,13,7,16,14,18,12,17,,13,22,14,18,22,11,,197
1140,Barraba Central School,Central/Community School,2012,13,15,6,16,13,18,10,,21,14,18,14,10,16,,184
1140,Barraba Central School,Central/Community School,2013,15,14,15,9,15,11,17,,6,22,14,15,14,7,,174
1140,Barraba Central School,Central/Community School,2014,12,17,14,16,11,17,12,,20,7,20,17,16,8,,187
1140,Barraba Central School,Central/Community School,2015,15,10,14,15,11,12,16,,16,19,7,18,15,11.2,,179.2
1140,Barraba Central School,Central/Community School,2016,26,15,12,13,15,8,12,,17,16,19,9,14,12.8,,188.8
1140,Barraba Central School,Central/Community School,2017,11,24,13,13,10,12,7,,15,16,16,17,8,10.8,,172.8
1143,Barrington Public School,Primary School,2010,7,9,6,12,9,9,9,,,,,,,,,61
1143,Barrington Public School,Primary School,2011,9,7,10,6,15,10,10,,,,,,,,,67
1143,Barrington Public School,Primary School,2012,13,8,9,11,6,15,11,,,,,,,,,73
1143,Barrington Public School,Primary School,2013,,,,,,,,,,,,,,,,66
1143,Barrington Public School,Primary School,2014,,,,,,,,,,,,,,,,70
1143,Barrington Public School,Primary School,2015,9,10,9,14,7,10,12,,,,,,,,,71
1143,Barrington Public School,Primary School,2016,,,,,,,,,,,,,,,,58
1143,Barrington Public School,Primary School,2017,7,6,8,8,10,12,6,,,,,,,,,57
1146,Baryulgil Public School,Primary School,2010,,,,,,,,,,,,,,,,11
1146,Baryulgil Public School,Primary School,2011,,,,,,,,,,,,,,,,5
1146,Baryulgil Public School,Primary School,2012,,,,,,,,,,,,,,,,8
1146,Baryulgil Public School,Primary School,2013,,,,,,,,,,,,,,,,5
1146,Baryulgil Public School,Primary School,2014,,,,,,,,,,,,,,,,4
1146,Baryulgil Public School,Primary School,2015,,,,,,,,,,,,,,,,4
1146,Baryulgil Public School,Primary School,2016,,,,,,,,,,,,,,,,9
1146,Baryulgil Public School,Primary School,2017,,,,,,,,,,,,,,,,10
1148,Bass Hill Public School,Primary School,2010,65,68,45,42,44,46,39,,,,,,,,,349
1148,Bass Hill Public School,Primary School,2011,61,62,58,37,42,34,42,,,,,,,,,336
1148,Bass Hill Public School,Primary School,2012,67,63,60,58,35,42,35,,,,,,,,,360
1148,Bass Hill Public School,Primary School,2013,60,64,70,54,65,36,44,,,,,,,,,393
1148,Bass Hill Public School,Primary School,2014,51,58,65,69,50,66,40,,,,,,,,,399
1148,Bass Hill Public School,Primary School,2015,41,51,58,67,66,53,63,,,,,,,,,399
1148,Bass Hill Public School,Primary School,2016,40,40,52,52,64,62,44,,,,,,,,,354
1148,Bass Hill Public School,Primary School,2017,54,41,35,55,56,60,61,,,,,,,,,362
1149,Batemans Bay Public School,Primary School,2010,74,65,63,54,68,61,78,7,,,,,,,,470
1149,Batemans Bay Public School,Primary School,2011,79,68,70,66,58,68,63,9,,,,,,,,481
1149,Batemans Bay Public School,Primary School,2012,92,71,64,69,58,57,60,12,,,,,,,,483
1149,Batemans Bay Public School,Primary School,2013,74,86,69,70,68,61,69,21,,,,,,,,518
1149,Batemans Bay Public School,Primary School,2014,70,75,85,66,67,66,61,21,,,,,,,,511
1149,Batemans Bay Public School,Primary School,2015,80,76,86,89,73,67,76,20,,,,,,,,567
1149,Batemans Bay Public School,Primary School,2016,87,79,78,80,86,73,65,21,,,,,,,,569
1149,Batemans Bay Public School,Primary School,2017,69,85,85,80,78,87,77,26,,,,,,,,587
1150,Bathurst Public School,Primary School,2010,62,47,60,61,72,46,55,26,,,,,,,,429
1150,Bathurst Public School,Primary School,2011,59,59,47,56,63,69,49,31,,,,,,,,433
1150,Bathurst Public School,Primary School,2012,59,61,61,45,58,66,68,36,,,,,,,,454
1150,Bathurst Public School,Primary School,2013,75,58,62,61,43,59,67,46,,,,,,,,471
1150,Bathurst Public School,Primary School,2014,81,73,60,57,65,47,57,39,,,,,,,,479
1150,Bathurst Public School,Primary School,2015,72,89,79,57,63,66,49,40,,,,,,,,515
1150,Bathurst Public School,Primary School,2016,79,79,96,79,63,70,68,43,,,,,,,,577
1150,Bathurst Public School,Primary School,2017,68,74,77,98,76,64,64,41,,,,,,,,562
1152,Batlow Technology School,Central/Community School,2010,,,,,,,,,,,,,,,,158
1152,Batlow Technology School,Central/Community School,2011,,,,,,,,,,,,,,,,150.2
1152,Batlow Technology School,Central/Community School,2012,12,13,7,8,11,8,16,,23,11,17,13,13,12.6,,164.6
1152,Batlow Technology School,Central/Community School,2013,9,8,14,7,6,13,8,,22,24,8,17,13,10,,159
1152,Batlow Technology School,Central/Community School,2014,,,,,,,,,,,,,,,,150.8
1152,Batlow Technology School,Central/Community School,2015,,,,,,,,,,,,,,,,134
1152,Batlow Technology School,Central/Community School,2016,,,,,,,,,,,,,,,,109
1152,Batlow Technology School,Central/Community School,2017,,,,,,,,,,,,,,,,116.8
1160,Beckom Public School,Primary School,2010,,,,,,,,,,,,,,,,15
1160,Beckom Public School,Primary School,2011,,,,,,,,,,,,,,,,15
1160,Beckom Public School,Primary School,2012,,,,,,,,,,,,,,,,13
1160,Beckom Public School,Primary School,2013,,,,,,,,,,,,,,,,14
1160,Beckom Public School,Primary School,2014,,,,,,,,,,,,,,,,17
1160,Beckom Public School,Primary School,2015,,,,,,,,,,,,,,,,13
1160,Beckom Public School,Primary School,2016,,,,,,,,,,,,,,,,11
1160,Beckom Public School,Primary School,2017,,,,,,,,,,,,,,,,12
1164,Bedgerabong Public School,Primary School,2010,,,,,,,,,,,,,,,,38
1164,Bedgerabong Public School,Primary School,2011,,,,,,,,,,,,,,,,34
1164,Bedgerabong Public School,Primary School,2012,,,,,,,,,,,,,,,,33
1164,Bedgerabong Public School,Primary School,2013,,,,,,,,,,,,,,,,44
1164,Bedgerabong Public School,Primary School,2014,,,,,,,,,,,,,,,,54
1164,Bedgerabong Public School,Primary School,2015,,,,,,,,,,,,,,,,57
1164,Bedgerabong Public School,Primary School,2016,,,,,,,,,,,,,,,,55
1164,Bedgerabong Public School,Primary School,2017,,,,,,,,,,,,,,,,48
1165,Beechwood Public School,Primary School,2010,21,23,18,15,15,18,23,,,,,,,,,133
1165,Beechwood Public School,Primary School,2011,20,18,27,16,20,16,21,,,,,,,,,138
1165,Beechwood Public School,Primary School,2012,23,18,18,27,18,22,15,,,,,,,,,141
1165,Beechwood Public School,Primary School,2013,20,25,17,18,28,18,20,,,,,,,,,146
1165,Beechwood Public School,Primary School,2014,13,20,15,17,17,23,22,,,,,,,,,127
1165,Beechwood Public School,Primary School,2015,15,11,21,13,17,18,23,,,,,,,,,118
1165,Beechwood Public School,Primary School,2016,21,18,12,20,19,19,19,,,,,,,,,128
1165,Beechwood Public School,Primary School,2017,24,21,21,10,22,20,21,,,,,,,,,139
1166,Beecroft Public School,Primary School,2010,95,95,86,89,116,122,138,,,,,,,,,741
1166,Beecroft Public School,Primary School,2011,80,96,95,82,92,143,124,,,,,,,,,712
1166,Beecroft Public School,Primary School,2012,87,79,92,94,82,116,148,,,,,,,,,698
1166,Beecroft Public School,Primary School,2013,102,102,88,92,94,109,118,,,,,,,,,705
1166,Beecroft Public School,Primary School,2014,93,120,106,101,101,118,112,,,,,,,,,751
1166,Beecroft Public School,Primary School,2015,115,99,125,121,107,114,121,,,,,,,,,802
1166,Beecroft Public School,Primary School,2016,96,121,109,125,124,127,115,,,,,,,,,817
1166,Beecroft Public School,Primary School,2017,105,104,125,114,125,147,128,,,,,,,,,848
1167,Beelbangera Public School,Primary School,2010,28,20,20,23,23,21,39,,,,,,,,,174
1167,Beelbangera Public School,Primary School,2011,31,27,25,18,27,21,23,,,,,,,,,172
1167,Beelbangera Public School,Primary School,2012,16,33,29,23,15,30,21,,,,,,,,,167
1167,Beelbangera Public School,Primary School,2013,26,14,26,27,25,17,29,,,,,,,,,164
1167,Beelbangera Public School,Primary School,2014,26,25,18,23,25,26,18,,,,,,,,,161
1167,Beelbangera Public School,Primary School,2015,24,25,24,21,24,26,25,,,,,,,,,169
1167,Beelbangera Public School,Primary School,2016,35,23,26,26,17,28,24,,,,,,,,,179
1167,Beelbangera Public School,Primary School,2017,21,38,22,26,28,18,30,,,,,,,,,183
1168,Bega Valley Public School,Primary School,2010,20,26,28,22,29,33,33,,,,,,,,,191
1168,Bega Valley Public School,Primary School,2011,30,21,29,33,30,35,37,,,,,,,,,215
1168,Bega Valley Public School,Primary School,2012,50,42,41,50,52,54,54,,,,,,,,,343
1168,Bega Valley Public School,Primary School,2013,52,49,44,38,53,50,54,,,,,,,,,340
1168,Bega Valley Public School,Primary School,2014,55,52,50,46,45,50,54,7,,,,,,,,359
1168,Bega Valley Public School,Primary School,2015,45,50,49,49,42,48,47,7,,,,,,,,337
1168,Bega Valley Public School,Primary School,2016,50,43,49,49,48,44,51,13,,,,,,,,347
1168,Bega Valley Public School,Primary School,2017,44,41,48,45,49,46,43,20,,,,,,,,336
1175,Bellata Public School,Primary School,2010,,,,,,,,,,,,,,,,30
1175,Bellata Public School,Primary School,2011,,,,,,,,,,,,,,,,29
1175,Bellata Public School,Primary School,2012,,,,,,,,,,,,,,,,31
1175,Bellata Public School,Primary School,2013,,,,,,,,,,,,,,,,26
1175,Bellata Public School,Primary School,2014,,,,,,,,,,,,,,,,22
1175,Bellata Public School,Primary School,2015,,,,,,,,,,,,,,,,23
1175,Bellata Public School,Primary School,2016,,,,,,,,,,,,,,,,29
1175,Bellata Public School,Primary School,2017,,,,,,,,,,,,,,,,22
1177,Bellbird Public School,Primary School,2010,43,37,41,25,32,25,26,,,,,,,,,229
